id	label	model
504895	Individual	Bangla-Bert
291320	Individual	Bangla-Bert
406332	Community	Bangla-Bert
764894	Individual	Bangla-Bert
670548	Individual	Bangla-Bert
817559	Individual	Bangla-Bert
256795	Individual	Bangla-Bert
152630	Individual	Bangla-Bert
17630	Individual	Bangla-Bert
567139	Individual	Bangla-Bert
563824	Individual	Bangla-Bert
139630	Individual	Bangla-Bert
322733	Individual	Bangla-Bert
524979	Community	Bangla-Bert
52851	Individual	Bangla-Bert
449962	Individual	Bangla-Bert
521733	Individual	Bangla-Bert
820909	None	Bangla-Bert
776132	Individual	Bangla-Bert
208816	Community	Bangla-Bert
168294	Organization	Bangla-Bert
186490	None	Bangla-Bert
34763	Individual	Bangla-Bert
890503	None	Bangla-Bert
730297	Individual	Bangla-Bert
267275	Individual	Bangla-Bert
875303	Individual	Bangla-Bert
410510	Society	Bangla-Bert
198288	Individual	Bangla-Bert
878523	None	Bangla-Bert
804090	Individual	Bangla-Bert
876050	Individual	Bangla-Bert
538825	Individual	Bangla-Bert
439504	Organization	Bangla-Bert
98661	Community	Bangla-Bert
50223	Individual	Bangla-Bert
882392	Organization	Bangla-Bert
31474	Community	Bangla-Bert
752145	Individual	Bangla-Bert
864075	Individual	Bangla-Bert
459116	None	Bangla-Bert
498640	Individual	Bangla-Bert
802864	Individual	Bangla-Bert
295472	Individual	Bangla-Bert
934066	Individual	Bangla-Bert
902880	Individual	Bangla-Bert
111465	None	Bangla-Bert
933484	Organization	Bangla-Bert
667357	Individual	Bangla-Bert
81463	Individual	Bangla-Bert
649992	Individual	Bangla-Bert
60065	None	Bangla-Bert
328916	Community	Bangla-Bert
304492	Individual	Bangla-Bert
385489	Individual	Bangla-Bert
683209	Organization	Bangla-Bert
67622	Individual	Bangla-Bert
507528	Organization	Bangla-Bert
460125	Individual	Bangla-Bert
285627	None	Bangla-Bert
309055	Individual	Bangla-Bert
702822	Organization	Bangla-Bert
714655	Individual	Bangla-Bert
265922	Individual	Bangla-Bert
485097	Individual	Bangla-Bert
270514	Individual	Bangla-Bert
87760	Individual	Bangla-Bert
169601	Individual	Bangla-Bert
798353	Individual	Bangla-Bert
100120	Individual	Bangla-Bert
441410	Community	Bangla-Bert
592756	Community	Bangla-Bert
90373	Individual	Bangla-Bert
664668	None	Bangla-Bert
122017	Individual	Bangla-Bert
544288	Individual	Bangla-Bert
499935	Individual	Bangla-Bert
192544	Individual	Bangla-Bert
173116	Community	Bangla-Bert
704684	Individual	Bangla-Bert
845711	Individual	Bangla-Bert
880642	Individual	Bangla-Bert
335733	None	Bangla-Bert
819142	Individual	Bangla-Bert
123199	Individual	Bangla-Bert
216638	Individual	Bangla-Bert
215582	Individual	Bangla-Bert
553211	Individual	Bangla-Bert
826034	Individual	Bangla-Bert
918589	Individual	Bangla-Bert
547320	Individual	Bangla-Bert
266882	Individual	Bangla-Bert
750993	Individual	Bangla-Bert
653654	Individual	Bangla-Bert
890678	Organization	Bangla-Bert
381394	Individual	Bangla-Bert
356587	Individual	Bangla-Bert
590822	Individual	Bangla-Bert
166688	Community	Bangla-Bert
230635	Individual	Bangla-Bert
55098	Individual	Bangla-Bert
617669	Individual	Bangla-Bert
180620	Individual	Bangla-Bert
187898	Individual	Bangla-Bert
371940	Society	Bangla-Bert
181651	Individual	Bangla-Bert
147825	Individual	Bangla-Bert
438932	Individual	Bangla-Bert
63001	Society	Bangla-Bert
329086	Individual	Bangla-Bert
301069	Individual	Bangla-Bert
347294	Individual	Bangla-Bert
461037	Individual	Bangla-Bert
170607	Individual	Bangla-Bert
499607	Individual	Bangla-Bert
710744	Community	Bangla-Bert
240005	Individual	Bangla-Bert
424128	Individual	Bangla-Bert
779357	None	Bangla-Bert
845111	Individual	Bangla-Bert
676339	Individual	Bangla-Bert
290884	Community	Bangla-Bert
909302	Individual	Bangla-Bert
357977	None	Bangla-Bert
134372	Community	Bangla-Bert
659032	Individual	Bangla-Bert
545917	Community	Bangla-Bert
95904	Individual	Bangla-Bert
627730	Individual	Bangla-Bert
560795	Individual	Bangla-Bert
379566	Individual	Bangla-Bert
142362	Individual	Bangla-Bert
582295	Individual	Bangla-Bert
214358	Individual	Bangla-Bert
773834	Individual	Bangla-Bert
378204	Community	Bangla-Bert
2503	Community	Bangla-Bert
66287	Individual	Bangla-Bert
497947	Individual	Bangla-Bert
821205	Individual	Bangla-Bert
704887	Individual	Bangla-Bert
142605	Individual	Bangla-Bert
793597	Organization	Bangla-Bert
244475	Organization	Bangla-Bert
732424	Individual	Bangla-Bert
669456	None	Bangla-Bert
786746	Community	Bangla-Bert
260582	None	Bangla-Bert
669509	Community	Bangla-Bert
519827	Community	Bangla-Bert
204443	Society	Bangla-Bert
583890	Individual	Bangla-Bert
637584	Individual	Bangla-Bert
24646	Individual	Bangla-Bert
280857	Organization	Bangla-Bert
446535	Individual	Bangla-Bert
687543	Individual	Bangla-Bert
237066	None	Bangla-Bert
912999	Individual	Bangla-Bert
194057	None	Bangla-Bert
146810	Individual	Bangla-Bert
442009	Individual	Bangla-Bert
350875	Individual	Bangla-Bert
721365	Individual	Bangla-Bert
798776	Individual	Bangla-Bert
752086	Individual	Bangla-Bert
203	Individual	Bangla-Bert
798871	Individual	Bangla-Bert
903406	Individual	Bangla-Bert
447678	Community	Bangla-Bert
782699	Individual	Bangla-Bert
188831	Individual	Bangla-Bert
653198	Community	Bangla-Bert
439858	Individual	Bangla-Bert
869461	Individual	Bangla-Bert
389095	Community	Bangla-Bert
378732	Society	Bangla-Bert
906177	Individual	Bangla-Bert
309517	Community	Bangla-Bert
356240	Individual	Bangla-Bert
612238	None	Bangla-Bert
404551	Organization	Bangla-Bert
417818	Community	Bangla-Bert
626581	Individual	Bangla-Bert
839516	Individual	Bangla-Bert
794748	Individual	Bangla-Bert
849980	Individual	Bangla-Bert
721487	Organization	Bangla-Bert
625949	None	Bangla-Bert
593733	Community	Bangla-Bert
853345	Individual	Bangla-Bert
434994	None	Bangla-Bert
439183	Individual	Bangla-Bert
688066	Individual	Bangla-Bert
343290	Individual	Bangla-Bert
529720	Community	Bangla-Bert
8435	Organization	Bangla-Bert
625145	Individual	Bangla-Bert
523883	Individual	Bangla-Bert
871055	Individual	Bangla-Bert
1467	Individual	Bangla-Bert
414730	Community	Bangla-Bert
23986	None	Bangla-Bert
604006	Community	Bangla-Bert
35914	None	Bangla-Bert
921548	Community	Bangla-Bert
600422	None	Bangla-Bert
820850	Community	Bangla-Bert
172221	Individual	Bangla-Bert
151782	Individual	Bangla-Bert
729740	Individual	Bangla-Bert
795158	Community	Bangla-Bert
89095	Individual	Bangla-Bert
871021	Individual	Bangla-Bert
410433	Individual	Bangla-Bert
259966	Individual	Bangla-Bert
622086	None	Bangla-Bert
757437	Society	Bangla-Bert
834041	Individual	Bangla-Bert
614182	Individual	Bangla-Bert
213978	Individual	Bangla-Bert
177775	Individual	Bangla-Bert
175096	Individual	Bangla-Bert
924491	Individual	Bangla-Bert
74708	None	Bangla-Bert
145454	Individual	Bangla-Bert
122063	Individual	Bangla-Bert
523490	Individual	Bangla-Bert
567534	Individual	Bangla-Bert
3766	Society	Bangla-Bert
898495	Organization	Bangla-Bert
215674	Individual	Bangla-Bert
12410	Society	Bangla-Bert
710245	Individual	Bangla-Bert
10063	Individual	Bangla-Bert
540310	Individual	Bangla-Bert
412055	Individual	Bangla-Bert
151874	Individual	Bangla-Bert
773973	Individual	Bangla-Bert
258469	Community	Bangla-Bert
336614	Individual	Bangla-Bert
881812	Community	Bangla-Bert
183470	None	Bangla-Bert
703445	Individual	Bangla-Bert
577195	Community	Bangla-Bert
408421	Individual	Bangla-Bert
115868	Individual	Bangla-Bert
641646	Individual	Bangla-Bert
868822	Organization	Bangla-Bert
847093	Community	Bangla-Bert
564034	Community	Bangla-Bert
257938	Individual	Bangla-Bert
106592	None	Bangla-Bert
792068	Individual	Bangla-Bert
555057	Individual	Bangla-Bert
390255	Individual	Bangla-Bert
245231	Individual	Bangla-Bert
475110	Individual	Bangla-Bert
413861	Community	Bangla-Bert
800883	Individual	Bangla-Bert
685063	Community	Bangla-Bert
65728	None	Bangla-Bert
933802	Community	Bangla-Bert
11690	Organization	Bangla-Bert
706579	Individual	Bangla-Bert
215276	Individual	Bangla-Bert
204169	Individual	Bangla-Bert
554749	Individual	Bangla-Bert
102106	None	Bangla-Bert
687707	Individual	Bangla-Bert
782993	Individual	Bangla-Bert
694802	Community	Bangla-Bert
140095	Individual	Bangla-Bert
449706	Individual	Bangla-Bert
103008	Individual	Bangla-Bert
268505	Individual	Bangla-Bert
677768	Community	Bangla-Bert
399395	Community	Bangla-Bert
934704	Individual	Bangla-Bert
183078	None	Bangla-Bert
472268	Individual	Bangla-Bert
140804	None	Bangla-Bert
266462	Community	Bangla-Bert
4502	Individual	Bangla-Bert
601389	Individual	Bangla-Bert
51708	Individual	Bangla-Bert
451288	Individual	Bangla-Bert
723131	Community	Bangla-Bert
514786	Individual	Bangla-Bert
301007	Individual	Bangla-Bert
229205	Individual	Bangla-Bert
524989	Individual	Bangla-Bert
824458	Community	Bangla-Bert
522751	Community	Bangla-Bert
829398	Individual	Bangla-Bert
442481	Individual	Bangla-Bert
86918	None	Bangla-Bert
760133	Individual	Bangla-Bert
22336	Individual	Bangla-Bert
110130	Individual	Bangla-Bert
794326	None	Bangla-Bert
184205	None	Bangla-Bert
501326	Individual	Bangla-Bert
305515	Individual	Bangla-Bert
453214	Individual	Bangla-Bert
780977	Individual	Bangla-Bert
197116	Society	Bangla-Bert
709765	Individual	Bangla-Bert
660740	Organization	Bangla-Bert
751452	Organization	Bangla-Bert
776616	Individual	Bangla-Bert
594957	Individual	Bangla-Bert
758653	Community	Bangla-Bert
467601	Community	Bangla-Bert
853875	Community	Bangla-Bert
734436	None	Bangla-Bert
432795	Individual	Bangla-Bert
176963	Individual	Bangla-Bert
693454	Individual	Bangla-Bert
431121	Individual	Bangla-Bert
603293	Individual	Bangla-Bert
204163	Organization	Bangla-Bert
404753	Individual	Bangla-Bert
350340	Individual	Bangla-Bert
101669	Community	Bangla-Bert
693172	Community	Bangla-Bert
881339	Organization	Bangla-Bert
234873	Community	Bangla-Bert
463879	Individual	Bangla-Bert
391778	Individual	Bangla-Bert
696795	Individual	Bangla-Bert
392525	None	Bangla-Bert
437546	Individual	Bangla-Bert
230845	Organization	Bangla-Bert
759262	Individual	Bangla-Bert
790411	Individual	Bangla-Bert
300211	Organization	Bangla-Bert
429825	Individual	Bangla-Bert
241815	Individual	Bangla-Bert
587877	Individual	Bangla-Bert
417035	Individual	Bangla-Bert
329867	Community	Bangla-Bert
858636	Individual	Bangla-Bert
817662	Individual	Bangla-Bert
36995	Individual	Bangla-Bert
540133	Community	Bangla-Bert
178133	Individual	Bangla-Bert
939084	Individual	Bangla-Bert
220070	None	Bangla-Bert
810990	None	Bangla-Bert
564915	Individual	Bangla-Bert
896030	Community	Bangla-Bert
803000	Individual	Bangla-Bert
434425	None	Bangla-Bert
484732	Individual	Bangla-Bert
928724	Community	Bangla-Bert
188109	None	Bangla-Bert
885876	Individual	Bangla-Bert
439903	Organization	Bangla-Bert
896774	Community	Bangla-Bert
201236	None	Bangla-Bert
294331	Organization	Bangla-Bert
283925	Community	Bangla-Bert
619478	None	Bangla-Bert
849009	Individual	Bangla-Bert
716054	None	Bangla-Bert
560726	Community	Bangla-Bert
743594	Individual	Bangla-Bert
624407	Community	Bangla-Bert
258727	Society	Bangla-Bert
380744	Individual	Bangla-Bert
413547	Individual	Bangla-Bert
234141	None	Bangla-Bert
60206	Individual	Bangla-Bert
579827	Individual	Bangla-Bert
148976	Individual	Bangla-Bert
201516	Individual	Bangla-Bert
586357	Community	Bangla-Bert
368041	None	Bangla-Bert
281038	Community	Bangla-Bert
200103	Individual	Bangla-Bert
656857	Organization	Bangla-Bert
877106	Organization	Bangla-Bert
680816	Individual	Bangla-Bert
853980	Individual	Bangla-Bert
416765	Community	Bangla-Bert
777041	None	Bangla-Bert
486896	Individual	Bangla-Bert
1238	Individual	Bangla-Bert
690011	Individual	Bangla-Bert
561745	Individual	Bangla-Bert
419301	Individual	Bangla-Bert
484745	Individual	Bangla-Bert
563636	Individual	Bangla-Bert
813902	Individual	Bangla-Bert
7505	Individual	Bangla-Bert
648031	Community	Bangla-Bert
144853	Individual	Bangla-Bert
181520	Community	Bangla-Bert
93012	Organization	Bangla-Bert
48276	Community	Bangla-Bert
640764	None	Bangla-Bert
273507	Individual	Bangla-Bert
687548	Individual	Bangla-Bert
917353	Individual	Bangla-Bert
269221	Individual	Bangla-Bert
922476	Community	Bangla-Bert
807407	Individual	Bangla-Bert
195060	Individual	Bangla-Bert
656139	Community	Bangla-Bert
799134	Individual	Bangla-Bert
826825	Individual	Bangla-Bert
9907	Individual	Bangla-Bert
298673	Individual	Bangla-Bert
13386	Individual	Bangla-Bert
842536	Individual	Bangla-Bert
726308	Individual	Bangla-Bert
306330	Organization	Bangla-Bert
688599	Individual	Bangla-Bert
689584	Individual	Bangla-Bert
490674	Individual	Bangla-Bert
456718	Individual	Bangla-Bert
520231	Individual	Bangla-Bert
331709	Organization	Bangla-Bert
409943	Individual	Bangla-Bert
56275	Society	Bangla-Bert
692039	None	Bangla-Bert
269451	Society	Bangla-Bert
13455	Individual	Bangla-Bert
612107	Organization	Bangla-Bert
520921	Individual	Bangla-Bert
309449	Individual	Bangla-Bert
30231	Individual	Bangla-Bert
749946	Community	Bangla-Bert
230540	Organization	Bangla-Bert
306383	Individual	Bangla-Bert
266663	Community	Bangla-Bert
306200	Individual	Bangla-Bert
932141	Individual	Bangla-Bert
159638	Individual	Bangla-Bert
153112	Individual	Bangla-Bert
36929	Community	Bangla-Bert
570695	Individual	Bangla-Bert
930405	Individual	Bangla-Bert
934284	Individual	Bangla-Bert
241721	Individual	Bangla-Bert
743285	Individual	Bangla-Bert
650205	Individual	Bangla-Bert
231694	Community	Bangla-Bert
240267	None	Bangla-Bert
105646	Organization	Bangla-Bert
166927	Organization	Bangla-Bert
222182	None	Bangla-Bert
719880	Individual	Bangla-Bert
304302	None	Bangla-Bert
246202	Community	Bangla-Bert
581414	Individual	Bangla-Bert
39223	Individual	Bangla-Bert
331481	Individual	Bangla-Bert
759027	None	Bangla-Bert
372475	Individual	Bangla-Bert
279602	Individual	Bangla-Bert
374463	Individual	Bangla-Bert
522124	Community	Bangla-Bert
96971	Individual	Bangla-Bert
563986	Individual	Bangla-Bert
186068	Individual	Bangla-Bert
645261	Individual	Bangla-Bert
491781	Individual	Bangla-Bert
227160	Society	Bangla-Bert
49682	Individual	Bangla-Bert
715513	Individual	Bangla-Bert
750666	Individual	Bangla-Bert
498452	Individual	Bangla-Bert
749770	Individual	Bangla-Bert
374272	Organization	Bangla-Bert
300680	Individual	Bangla-Bert
502810	Individual	Bangla-Bert
537922	Individual	Bangla-Bert
301818	Community	Bangla-Bert
77449	Organization	Bangla-Bert
158868	Individual	Bangla-Bert
565434	None	Bangla-Bert
744307	Individual	Bangla-Bert
648825	Organization	Bangla-Bert
918300	Individual	Bangla-Bert
573225	Community	Bangla-Bert
627856	Society	Bangla-Bert
772659	Community	Bangla-Bert
776500	Individual	Bangla-Bert
709524	Individual	Bangla-Bert
321575	Individual	Bangla-Bert
137962	Individual	Bangla-Bert
542955	Individual	Bangla-Bert
413666	Society	Bangla-Bert
436247	Individual	Bangla-Bert
116299	Individual	Bangla-Bert
764090	Individual	Bangla-Bert
236100	Individual	Bangla-Bert
602786	None	Bangla-Bert
331368	Organization	Bangla-Bert
281614	Individual	Bangla-Bert
60782	Individual	Bangla-Bert
789968	Individual	Bangla-Bert
712671	Individual	Bangla-Bert
859775	Individual	Bangla-Bert
652672	Individual	Bangla-Bert
482297	Individual	Bangla-Bert
831573	Community	Bangla-Bert
878250	Individual	Bangla-Bert
524161	Individual	Bangla-Bert
740158	Individual	Bangla-Bert
116408	Community	Bangla-Bert
852595	Individual	Bangla-Bert
6970	Individual	Bangla-Bert
15185	Society	Bangla-Bert
104676	Individual	Bangla-Bert
514480	Individual	Bangla-Bert
190562	Society	Bangla-Bert
236486	Individual	Bangla-Bert
332051	Organization	Bangla-Bert
324497	Community	Bangla-Bert
616466	Individual	Bangla-Bert
153952	Individual	Bangla-Bert
937715	Community	Bangla-Bert
408137	Individual	Bangla-Bert
722171	Community	Bangla-Bert
187787	Individual	Bangla-Bert
833086	Organization	Bangla-Bert
402586	Organization	Bangla-Bert
79900	Community	Bangla-Bert
455503	Individual	Bangla-Bert
662760	None	Bangla-Bert
145666	Individual	Bangla-Bert
269395	Individual	Bangla-Bert
855977	Individual	Bangla-Bert
411862	Community	Bangla-Bert
840865	Community	Bangla-Bert
656131	Individual	Bangla-Bert
283203	None	Bangla-Bert
635480	Individual	Bangla-Bert
929892	Community	Bangla-Bert
900226	Organization	Bangla-Bert
187748	Individual	Bangla-Bert
863939	Individual	Bangla-Bert
562894	Individual	Bangla-Bert
229250	None	Bangla-Bert
258055	Individual	Bangla-Bert
516568	Individual	Bangla-Bert
241001	Individual	Bangla-Bert
738147	Community	Bangla-Bert
914834	Individual	Bangla-Bert
502930	Individual	Bangla-Bert
157805	Individual	Bangla-Bert
182528	Individual	Bangla-Bert
496305	Individual	Bangla-Bert
127441	None	Bangla-Bert
516994	Community	Bangla-Bert
296128	Community	Bangla-Bert
498286	Individual	Bangla-Bert
882886	Community	Bangla-Bert
654441	Individual	Bangla-Bert
355409	Individual	Bangla-Bert
526987	Individual	Bangla-Bert
166978	Individual	Bangla-Bert
17756	None	Bangla-Bert
266720	Community	Bangla-Bert
814729	Individual	Bangla-Bert
622339	Individual	Bangla-Bert
735625	Individual	Bangla-Bert
202261	Community	Bangla-Bert
374523	Individual	Bangla-Bert
336668	Individual	Bangla-Bert
548637	Individual	Bangla-Bert
303416	Individual	Bangla-Bert
564069	None	Bangla-Bert
796931	Individual	Bangla-Bert
830985	Individual	Bangla-Bert
492468	Individual	Bangla-Bert
251311	Individual	Bangla-Bert
842728	None	Bangla-Bert
124702	Individual	Bangla-Bert
891343	Individual	Bangla-Bert
376956	Individual	Bangla-Bert
676134	Community	Bangla-Bert
353841	Individual	Bangla-Bert
669871	Individual	Bangla-Bert
720106	Individual	Bangla-Bert
551785	Community	Bangla-Bert
31813	Individual	Bangla-Bert
179141	Individual	Bangla-Bert
722850	Organization	Bangla-Bert
111661	None	Bangla-Bert
385980	None	Bangla-Bert
478200	Individual	Bangla-Bert
627607	Organization	Bangla-Bert
723418	None	Bangla-Bert
121301	Individual	Bangla-Bert
111742	Individual	Bangla-Bert
448538	Community	Bangla-Bert
244405	Individual	Bangla-Bert
51703	Individual	Bangla-Bert
276254	Individual	Bangla-Bert
818115	Individual	Bangla-Bert
839545	Organization	Bangla-Bert
500452	Community	Bangla-Bert
100905	None	Bangla-Bert
10100	Individual	Bangla-Bert
17326	Individual	Bangla-Bert
802542	Society	Bangla-Bert
405562	Individual	Bangla-Bert
297210	Community	Bangla-Bert
633450	Individual	Bangla-Bert
24947	Community	Bangla-Bert
827247	Community	Bangla-Bert
91001	Organization	Bangla-Bert
797577	Individual	Bangla-Bert
203064	None	Bangla-Bert
437031	Society	Bangla-Bert
76338	Community	Bangla-Bert
28529	Individual	Bangla-Bert
416581	Individual	Bangla-Bert
326992	None	Bangla-Bert
294318	Individual	Bangla-Bert
24010	Individual	Bangla-Bert
391690	Individual	Bangla-Bert
898471	Individual	Bangla-Bert
139015	Community	Bangla-Bert
629277	Organization	Bangla-Bert
249523	Community	Bangla-Bert
480655	Community	Bangla-Bert
923143	Individual	Bangla-Bert
574020	Individual	Bangla-Bert
498850	Individual	Bangla-Bert
858529	Individual	Bangla-Bert
916168	Individual	Bangla-Bert
547040	None	Bangla-Bert
465291	Community	Bangla-Bert
571806	None	Bangla-Bert
569300	Individual	Bangla-Bert
499970	None	Bangla-Bert
447242	Individual	Bangla-Bert
184864	Individual	Bangla-Bert
463779	Individual	Bangla-Bert
733792	Individual	Bangla-Bert
687387	Individual	Bangla-Bert
363410	Individual	Bangla-Bert
613123	Community	Bangla-Bert
202791	None	Bangla-Bert
635751	Community	Bangla-Bert
608506	Individual	Bangla-Bert
17576	None	Bangla-Bert
230291	None	Bangla-Bert
382243	Community	Bangla-Bert
549845	Individual	Bangla-Bert
201772	Individual	Bangla-Bert
326030	Organization	Bangla-Bert
604410	Individual	Bangla-Bert
32709	Individual	Bangla-Bert
229330	None	Bangla-Bert
131732	Organization	Bangla-Bert
10683	None	Bangla-Bert
364807	Individual	Bangla-Bert
934121	Organization	Bangla-Bert
315440	Individual	Bangla-Bert
840059	Community	Bangla-Bert
195161	None	Bangla-Bert
157090	None	Bangla-Bert
653468	Individual	Bangla-Bert
377827	Community	Bangla-Bert
588597	None	Bangla-Bert
200076	Individual	Bangla-Bert
266411	Organization	Bangla-Bert
346398	Individual	Bangla-Bert
825712	Individual	Bangla-Bert
693484	Individual	Bangla-Bert
109964	Community	Bangla-Bert
304021	Individual	Bangla-Bert
265907	Individual	Bangla-Bert
781953	Individual	Bangla-Bert
697858	Individual	Bangla-Bert
476327	Individual	Bangla-Bert
927901	Individual	Bangla-Bert
837639	Organization	Bangla-Bert
492990	None	Bangla-Bert
360379	Individual	Bangla-Bert
618518	Individual	Bangla-Bert
649931	Individual	Bangla-Bert
175496	None	Bangla-Bert
422178	Individual	Bangla-Bert
763331	Individual	Bangla-Bert
463514	Community	Bangla-Bert
452271	Individual	Bangla-Bert
255091	Individual	Bangla-Bert
639406	Individual	Bangla-Bert
617882	Individual	Bangla-Bert
424539	Individual	Bangla-Bert
534382	Community	Bangla-Bert
656382	Individual	Bangla-Bert
523467	Individual	Bangla-Bert
678646	Community	Bangla-Bert
13863	Individual	Bangla-Bert
345913	Individual	Bangla-Bert
670277	Individual	Bangla-Bert
759098	Individual	Bangla-Bert
174859	Individual	Bangla-Bert
81340	Individual	Bangla-Bert
922743	Individual	Bangla-Bert
105579	Individual	Bangla-Bert
819932	Individual	Bangla-Bert
724622	Organization	Bangla-Bert
8040	Individual	Bangla-Bert
661589	Individual	Bangla-Bert
25308	Individual	Bangla-Bert
479411	Individual	Bangla-Bert
104723	Community	Bangla-Bert
804467	Individual	Bangla-Bert
164017	Society	Bangla-Bert
228242	Organization	Bangla-Bert
668562	None	Bangla-Bert
900643	Community	Bangla-Bert
171741	Community	Bangla-Bert
596654	Individual	Bangla-Bert
294586	Individual	Bangla-Bert
118070	None	Bangla-Bert
643819	Individual	Bangla-Bert
316098	Individual	Bangla-Bert
483088	Individual	Bangla-Bert
803231	Individual	Bangla-Bert
798743	Individual	Bangla-Bert
292802	None	Bangla-Bert
130898	Community	Bangla-Bert
656615	Individual	Bangla-Bert
369848	Individual	Bangla-Bert
42763	Individual	Bangla-Bert
198700	None	Bangla-Bert
147433	None	Bangla-Bert
112969	None	Bangla-Bert
365334	Individual	Bangla-Bert
334533	Community	Bangla-Bert
45513	Individual	Bangla-Bert
194291	None	Bangla-Bert
242147	Individual	Bangla-Bert
543843	Individual	Bangla-Bert
765276	Individual	Bangla-Bert
104725	Organization	Bangla-Bert
618757	Individual	Bangla-Bert
181782	None	Bangla-Bert
914164	Community	Bangla-Bert
822076	Individual	Bangla-Bert
599831	Individual	Bangla-Bert
703814	Individual	Bangla-Bert
871608	Individual	Bangla-Bert
139975	None	Bangla-Bert
368136	Individual	Bangla-Bert
809802	Individual	Bangla-Bert
568236	Community	Bangla-Bert
642774	None	Bangla-Bert
553115	Individual	Bangla-Bert
147246	Individual	Bangla-Bert
871806	Individual	Bangla-Bert
906009	Community	Bangla-Bert
604767	Community	Bangla-Bert
98991	Individual	Bangla-Bert
491918	Organization	Bangla-Bert
398790	Individual	Bangla-Bert
350726	Individual	Bangla-Bert
175253	Individual	Bangla-Bert
29355	Individual	Bangla-Bert
93250	None	Bangla-Bert
19886	Individual	Bangla-Bert
445227	Individual	Bangla-Bert
853191	Individual	Bangla-Bert
679355	Individual	Bangla-Bert
782445	Individual	Bangla-Bert
907865	Individual	Bangla-Bert
330279	Individual	Bangla-Bert
79692	Individual	Bangla-Bert
482416	Community	Bangla-Bert
316930	Organization	Bangla-Bert
389198	None	Bangla-Bert
383466	Individual	Bangla-Bert
726414	None	Bangla-Bert
511782	Individual	Bangla-Bert
319242	Individual	Bangla-Bert
908647	Individual	Bangla-Bert
462082	Individual	Bangla-Bert
471029	Individual	Bangla-Bert
825212	Organization	Bangla-Bert
655469	Individual	Bangla-Bert
162768	Individual	Bangla-Bert
213891	Individual	Bangla-Bert
189626	None	Bangla-Bert
618775	Individual	Bangla-Bert
467524	Individual	Bangla-Bert
833010	Individual	Bangla-Bert
437027	Individual	Bangla-Bert
751682	Individual	Bangla-Bert
394778	Individual	Bangla-Bert
462766	Individual	Bangla-Bert
464908	Community	Bangla-Bert
551029	Individual	Bangla-Bert
930583	Community	Bangla-Bert
127354	Individual	Bangla-Bert
474903	Community	Bangla-Bert
154285	Community	Bangla-Bert
516498	Individual	Bangla-Bert
211955	Organization	Bangla-Bert
542234	Individual	Bangla-Bert
376628	Individual	Bangla-Bert
700225	Individual	Bangla-Bert
786647	Community	Bangla-Bert
257576	None	Bangla-Bert
758485	Community	Bangla-Bert
99453	None	Bangla-Bert
915727	Individual	Bangla-Bert
376246	Individual	Bangla-Bert
373071	None	Bangla-Bert
470824	Individual	Bangla-Bert
178420	Individual	Bangla-Bert
217557	Community	Bangla-Bert
191400	None	Bangla-Bert
517200	Individual	Bangla-Bert
653544	None	Bangla-Bert
70411	Organization	Bangla-Bert
149905	None	Bangla-Bert
153918	Individual	Bangla-Bert
723635	Individual	Bangla-Bert
666300	Individual	Bangla-Bert
323812	Individual	Bangla-Bert
9604	Organization	Bangla-Bert
770780	Individual	Bangla-Bert
271658	Individual	Bangla-Bert
882647	Individual	Bangla-Bert
551920	Individual	Bangla-Bert
583947	Individual	Bangla-Bert
820628	Individual	Bangla-Bert
277192	Community	Bangla-Bert
897906	Community	Bangla-Bert
249214	Organization	Bangla-Bert
893683	Organization	Bangla-Bert
4464	Individual	Bangla-Bert
9468	Individual	Bangla-Bert
377406	Organization	Bangla-Bert
560474	Individual	Bangla-Bert
486586	Individual	Bangla-Bert
521490	Individual	Bangla-Bert
5279	Individual	Bangla-Bert
42496	None	Bangla-Bert
13705	Individual	Bangla-Bert
326556	Individual	Bangla-Bert
517143	Individual	Bangla-Bert
663202	Community	Bangla-Bert
17476	Society	Bangla-Bert
422364	None	Bangla-Bert
319609	Organization	Bangla-Bert
934595	Organization	Bangla-Bert
283893	None	Bangla-Bert
105406	None	Bangla-Bert
454062	Organization	Bangla-Bert
685691	Individual	Bangla-Bert
671240	Individual	Bangla-Bert
323990	None	Bangla-Bert
464804	Individual	Bangla-Bert
126109	None	Bangla-Bert
599618	Individual	Bangla-Bert
517229	Organization	Bangla-Bert
212493	Individual	Bangla-Bert
395279	Society	Bangla-Bert
802441	Individual	Bangla-Bert
372446	Individual	Bangla-Bert
131053	Individual	Bangla-Bert
927153	Individual	Bangla-Bert
382647	Organization	Bangla-Bert
739909	Individual	Bangla-Bert
196365	Society	Bangla-Bert
725545	Individual	Bangla-Bert
742737	Society	Bangla-Bert
324922	Individual	Bangla-Bert
687465	Community	Bangla-Bert
127196	Individual	Bangla-Bert
156582	Individual	Bangla-Bert
736072	Individual	Bangla-Bert
367939	Individual	Bangla-Bert
227990	Organization	Bangla-Bert
491013	Individual	Bangla-Bert
331079	Community	Bangla-Bert
22603	Individual	Bangla-Bert
142732	Individual	Bangla-Bert
503395	Individual	Bangla-Bert
97888	Individual	Bangla-Bert
107987	Individual	Bangla-Bert
538964	Individual	Bangla-Bert
516815	Individual	Bangla-Bert
675200	Community	Bangla-Bert
922846	Individual	Bangla-Bert
206055	Community	Bangla-Bert
580711	None	Bangla-Bert
